Group Index,gene_name,init_macro_f1,pretrain_macro_f1,abl1_macro_f1,abl2_macro_f1,abl3_macro_f1,abl4_macro_f1,abl5_macro_f1,init_micro_f1,pretrain_micro_f1,abl1_micro_f1,abl2_micro_f1,abl3_micro_f1,abl4_micro_f1,abl5_micro_f1,init_weighted_f1,pretrain_weighted_f1,abl1_weighted_f1,abl2_weighted_f1,abl3_weighted_f1,abl4_weighted_f1,abl5_weighted_f1,init_class-1_f1,pretrain_class-1_f1,abl1_class-1_f1,abl2_class-1_f1,abl3_class-1_f1,abl4_class-1_f1,abl5_class-1_f1,init_class0_f1,pretrain_class0_f1,abl1_class0_f1,abl2_class0_f1,abl3_class0_f1,abl4_class0_f1,abl5_class0_f1,init_class1_f1,pretrain_class1_f1,abl1_class1_f1,abl2_class1_f1,abl3_class1_f1,abl4_class1_f1,abl5_class1_f1
0,arcZ,     0.2623356424427792,0.5018202963075279,0.5387014936663765,0.5640798096354062,0.5800912998872395,0.6574009741256899,0.6775380689425603,0.3258426966292135,0.6986356340288925,0.7413055109684323,0.7736757624398074,0.7938737292669877,0.8027019796682718,0.8084537185660781,0.16102571785449982,0.29110127687454224,0.3339084982872009,0.3673062026500702,0.3969067931175232,0.5519050359725952,0.5903551578521729,0.11378413524057217,0.15875,0.20520231213872833,0.24548736462093862,0.29318181818181815,0.5171232876712328,0.5725806451612904,0.45382262996941897,0.8308073586883996,0.8582801073775803,0.8748991121872478,0.8891237340378688,0.8860940148068861,0.8888291677864374,0.2194001621183464,0.5159035302341839,0.552622061482821,0.5718529520980319,0.5579683474420316,0.5689856198989507,0.5712043938799529
1,cyaR,     0.26810140619204365,0.612882205172633,0.6634916247670154,0.6626013354035973,0.6602021361873649,0.6219987612409802,0.6294246491260965,0.3507223113964687,0.8528624933119315,0.8665061530230069,0.8638309256286785,0.8614232209737828,0.8493846976993045,0.8539325842696629,0.07367294281721115,0.31497395038604736,0.4200599193572998,0.42837634682655334,0.42564457654953003,0.3473506569862366,0.3613991141319275,0.042994810971089696,0.2661596958174905,0.38132295719844356,0.39183673469387753,0.38910505836575876,0.3035019455252918,0.3187250996015936,0.48341684562157006,0.9220932189130069,0.929334011184545,0.9267715203788263,0.92534281361097,0.9202787693353731,0.9218565400843882,0.27789256198347106,0.6503937007874016,0.6798179059180577,0.669195751138088,0.6661585365853658,0.6422155688622755,0.6476923076923077
2,gcvB,     0.24145598508136448,0.5347185830777775,0.5416900703020681,0.5516618427034882,0.5350804607681648,0.541075235074454,0.5272470911605853,0.34858212948100586,0.8095238095238095,0.804975922953451,0.8033707865168539,0.7921348314606742,0.7843766720171215,0.7792937399678973,0.09891850501298904,0.33703649044036865,0.3550838232040405,0.3786861002445221,0.34967154264450073,0.37790533900260925,0.35759496688842773,0.06720233747260775,0.2987551867219917,0.3236514522821577,0.3557312252964427,0.31802120141342755,0.36363636363636365,0.3424317617866005,0.4944359589788348,0.8982035928143712,0.8952256802998207,0.893061224489796,0.8854183790892651,0.879472382522671,0.8783627661330252,0.16272965879265092,0.4071969696969697,0.40619307832422585,0.40619307832422585,0.4018018018018018,0.38011695906432746,0.3609467455621302
3,micA,     0.2863093243674226,0.5752092188546427,0.606213286067127,0.5913999638472136,0.5810778875461531,0.6221190635925209,0.6472313028686899,0.35098983413590157,0.7859818084537186,0.7817014446227929,0.7720706260032103,0.763509898341359,0.7699304440877475,0.7768860353130016,0.18752780556678772,0.42350438237190247,0.4931770861148834,0.47107261419296265,0.454606294631958,0.5393213033676147,0.5859493613243103,0.13881748071979436,0.35294117647058826,0.46534653465346537,0.43564356435643564,0.411214953271028,0.5461254612546126,0.6153846153846154,0.48595367175948745,0.8890449438202247,0.8822072868765476,0.8753108348134991,0.8690050107372942,0.8705966930265996,0.8727010457987739,0.23415682062298604,0.48364153627311524,0.4710860366713681,0.463245492371706,0.46301369863013697,0.44963503649635034,0.4536082474226804
4,rydC,     0.19921613059865426,0.40106077914025673,0.39934535426563067,0.3943631336991336,0.39085628255858884,0.38996451307501917,0.38943858936897485,0.3274478330658106,0.7945425361155698,0.7865168539325843,0.7784911717495987,0.7715355805243446,0.7602996254681648,0.7608346709470305,1.2981216102048165,3.381380286882063,3.381599000817914,3.2907880864740946,3.234435386190171,3.2490152790387583,3.2258213877867092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830508474576271,0.8806016922594798,0.8750788643533123,0.8699778551091427,0.8654822335025381,0.8608806636885769,0.8619700350653491,0.1145975443383356,0.3225806451612903,0.3229571984435798,0.3131115459882583,0.30708661417322836,0.3090128755364807,0.3063457330415755
5,ryhB,     0.2116916350647171,0.41066170246521216,0.4172133465976405,0.41713540561104584,0.4041797860680641,0.3982521585436944,0.3980568756771969,0.3290529695024077,0.7635863334097684,0.7764274249025452,0.7810135290071084,0.7706947947718413,0.7546434304058702,0.7551020408163265,0.03586390241980553,0.08447133004665375,0.09038390964269638,0.09383317828178406,0.07608072459697723,0.08435428142547607,0.08434569835662842,0.015414258188824663,0.03888888888888889,0.04460966542750929,0.04979253112033195,0.03137254901960784,0.04477611940298507,0.04477611940298507,0.48446511627906974,0.8677628851734144,0.8745539390612133,0.8774757546783226,0.8712599505901729,0.865568323411325,0.8649993091059831,0.13519553072625698,0.3253333333333333,0.3324764353041988,0.32413793103448274,0.3099068585944115,0.284412032816773,0.28439519852262235
